caption;link;year;km;color;price;price_unit;date;city;district;brand;model
70;2016 ÇIKIŞLI FULL + FULL HATASIZ BOYASIZ TRAMERSİZ CAM TAVANLI;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2016-cikisli-full-plus-full-hatasiz-boyasiz-tramersiz-cam-tavanli-875235759/detay;2015;97300;Siyah;289000;TL;2020-11-01;Kırıkkale;Merkez;Audi;A3
71;HATASIZ TRAMERSİZ BAKIMLI A3;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hatasiz-tramersiz-bakimli-a3-875228888/detay;2015;130000;Beyaz;268000;TL;2020-11-01;Niğde;Merkez;Audi;A3
72;2014 model AUDİ A3 sedan masrafsız;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2014-model-audi-a3-sedan-masrafsiz-875193992/detay;2014;173000;Beyaz;275000;TL;2020-10-31;Burdur;Merkez;Audi;A3
73;Ümran ekspertiz garantisiyle memurdan acil satılık;https://www.sahibinden.com/ilan/vasita-otomobil-audi-umran-ekspertiz-garantisiyle-memurdan-acil-satilik-875207445/detay;2010;186000;Siyah;130000;TL;2020-10-31;Diyarbakır;Bağlar;Audi;A3
74;Audi A3 CAM TAVAN;https://www.sahibinden.com/ilan/vasita-otomobil-audi-audi-a3-cam-tavan-875186312/detay;2014;118000;Beyaz;249750;TL;2020-10-31;Adana;Seyhan;Audi;A3
75;\\ KAHYALAR // HATASIZ İLK SAHİBİNDEN A3 1.6 TDİ PRESTİGE PAKET;https://www.sahibinden.com/ilan/vasita-otomobil-audi-kahyalar-hatasiz-ilk-sahibinden-a3-1.6-tdi-prestige-paket-875202411/detay;2019;18000;Beyaz;368000;TL;2020-10-31;Manisa;Akhisar;Audi;A3
76;2015 CAM TAVAN FULL+FULL LİMOUSİNE;https://www.sahibinden.com/ilan/vasita-otomobil-audi-2015-cam-tavan-full-plusfull-limousine-875195957/detay;2015;166774;Beyaz;267000;TL;2020-10-31;İstanbul;Beyoğlu;Audi;A3
77;HATASIZ BOYASIZ F1 VİTES + HIZ SABİTLEYİCİ;https://www.sahibinden.com/ilan/vasita-otomobil-audi-hatasiz-boyasiz-f1-vites-plus-hiz-sabitleyici-875189192/detay;2014;155000;Beyaz;253000;TL;2020-10-31;Antalya;Serik;Audi;A3
78;AUTO TÜZÜN DEN 2011 156 BİN KM 1.4 TFSİ A-3 SPORTBACK S TRONİC;https://www.sahibinden.com/ilan/vasita-otomobil-audi-auto-tuzun-den-2011-156-bin-km-1.4-tfsi-a-3-sportback-s-tronic-852770697/detay;2011;158500;Beyaz;164900;TL;2020-10-31;Konya;Karatay;Audi;A3
79;ARG AUTODAN HATASIZ SERVİS BAKIMLI+HIZ SABİTLEME;https://www.sahibinden.com/ilan/vasita-otomobil-audi-arg-autodan-hatasiz-servis-bakimli-plushiz-sabitleme-867444568/detay;2017;77000;Füme;354000;TL;2020-10-31;Manisa;Salihli;Audi;A3
